year,gender,education,feeling_blacks,feeling_jews,feeling_whites,feeling_police,race,voted,ownhome,pid
2016,1,4,97,97,97,28,5,0,0,3
2016,1,4,NA,NA,NA,NA,1,0,1,3
2016,1,3,60,85,85,70,1,1,1,2
2016,1,4,60,70,70,70,3,1,1,1
2016,0,3,NA,NA,NA,NA,1,0,1,3
2016,0,2,NA,NA,NA,NA,1,0,NA,2
2016,0,2,50,50,50,50,1,1,1,3
2016,1,4,97,50,30,15,2,1,1,1
2016,1,4,79,90,84,90,1,1,1,3
2016,1,2,70,70,71,97,1,1,1,3
2016,0,3,85,NA,70,15,1,0,1,2
2016,3,3,97,97,97,43,1,1,0,1
2016,0,4,70,97,70,85,1,1,0,1
2016,1,4,70,97,70,97,1,1,1,3
2016,1,4,65,97,78,97,1,0,1,2
2016,0,2,NA,NA,NA,NA,2,0,0,1
2016,0,4,87,85,87,69,1,1,1,3
2016,0,2,31,61,70,89,1,1,1,3
2016,1,4,70,85,75,70,1,1,1,3
2016,0,4,78,97,62,76,1,1,0,1
2016,1,2,71,83,70,83,1,1,1,1
2016,0,0,97,69,97,97,9,1,1,3
2016,1,4,50,0,50,40,1,1,1,1
2016,1,4,50,97,50,97,1,1,0,3
2016,1,4,NA,NA,NA,NA,2,0,0,1
2016,0,2,50,85,50,60,1,1,1,1
2016,0,3,40,97,85,97,1,1,1,3
2016,1,4,70,70,85,70,1,1,1,3
2016,0,4,50,50,50,83,2,1,1,1
2016,1,2,85,50,75,40,1,0,0,3
2016,0,3,85,97,85,97,6,1,0,3
2016,0,4,NA,NA,NA,NA,1,0,1,1
2016,0,3,68,66,97,90,3,0,1,3
2016,1,2,50,85,50,85,1,1,0,3
2016,1,3,NA,NA,NA,NA,1,0,0,3
2016,1,3,50,85,70,85,1,1,1,3
2016,1,2,33,51,51,71,1,1,1,1
2016,1,3,NA,50,NA,84,1,1,1,1
2016,1,4,60,52,85,81,1,1,1,3
2016,1,3,97,51,97,70,6,1,0,2
2016,0,4,50,50,50,70,1,1,1,1
2016,0,4,60,70,61,40,1,0,1,1
2016,0,3,61,59,70,97,5,1,1,1
2016,0,2,73,50,86,85,9,1,1,NA
2016,0,4,85,85,50,97,1,1,1,1
2016,0,3,51,55,88,97,1,1,1,3
2016,0,4,85,97,85,85,1,1,1,1
2016,1,2,93,95,96,92,4,0,1,2
2016,1,2,NA,NA,NA,NA,5,0,1,3
2016,1,3,85,50,50,50,2,1,0,1
2016,0,3,85,85,70,85,1,1,0,3
2016,0,4,76,53,67,43,1,0,0,2
2016,0,4,NA,NA,NA,NA,1,0,1,1
2016,0,2,73,4,97,4,1,0,1,2
2016,1,4,50,50,81,97,1,1,1,3
2016,0,3,97,97,97,97,1,1,1,3
2016,1,3,51,50,70,85,1,1,0,2
2016,1,4,40,70,97,97,1,1,1,2
2016,0,3,97,84,97,97,1,1,1,3
2016,1,4,75,69,74,87,1,1,1,1
2016,1,2,76,97,81,97,1,1,1,3
2016,0,0,NA,NA,NA,NA,2,0,0,1
2016,0,4,60,85,70,97,3,1,1,3
2016,0,4,70,86,60,70,5,0,1,1
2016,0,2,50,50,50,50,5,1,0,2
2016,1,3,20,97,50,97,1,1,0,3
2016,1,3,97,91,97,91,1,1,1,3
2016,0,4,NA,NA,NA,NA,6,0,1,2
2016,0,3,40,50,85,85,1,1,0,3
2016,0,2,50,40,97,85,1,0,0,3
2016,1,4,74,87,82,97,1,0,1,3
2016,0,2,NA,NA,NA,NA,1,0,0,2
2016,0,4,51,93,51,91,1,1,0,1
2016,1,4,60,85,60,85,5,1,1,1
2016,0,3,30,85,30,85,5,1,0,1
2016,1,2,NA,NA,NA,NA,1,0,1,3
2016,1,4,50,50,50,90,1,1,1,3
2016,0,4,50,70,50,60,1,1,1,1
2016,0,4,50,50,50,85,1,1,1,3
2016,0,3,67,92,61,88,5,0,0,1
2016,1,4,60,79,66,97,1,1,1,3
2016,0,2,85,0,85,50,2,0,0,1
2016,0,4,50,50,50,70,1,1,1,1
2016,1,4,NA,NA,NA,NA,1,0,1,1
2016,1,4,85,95,84,90,1,1,1,3
2016,0,4,85,85,60,97,5,1,0,3
2016,1,4,86,31,17,16,2,1,0,1
2016,1,2,50,50,50,50,1,1,0,1
2016,0,3,15,50,85,85,1,1,0,3
2016,1,3,NA,NA,NA,NA,2,0,0,1
2016,1,3,45,70,60,86,1,1,1,3
2016,0,4,75,95,55,95,5,1,0,1
2016,0,3,60,50,60,97,1,0,0,3
2016,0,3,50,97,50,85,1,1,0,1
2016,1,3,70,85,60,97,1,0,1,1
2016,0,3,NA,97,NA,42,1,1,0,NA
2016,1,3,97,70,97,85,1,1,0,2
2016,0,2,NA,NA,NA,NA,1,0,1,3
2016,0,4,50,50,50,70,1,1,1,1
2016,0,3,85,85,85,70,2,1,1,1
2016,0,3,50,50,50,97,1,0,1,3
2016,0,2,71,84,70,60,1,1,0,1
2016,0,2,NA,NA,NA,NA,3,0,0,1
2016,1,3,50,50,40,30,1,0,0,2
2016,0,2,96,97,97,96,5,1,1,3
2016,1,3,97,97,0,0,1,1,0,2
2016,1,2,97,97,97,40,1,1,0,2
2016,1,4,85,97,85,97,1,1,1,3
2016,0,4,97,87,97,71,1,1,0,3
2016,1,3,41,50,50,22,1,0,0,3
2016,0,4,65,90,65,35,1,1,0,1
2016,1,2,83,75,80,89,1,0,1,3
2016,1,3,NA,NA,NA,NA,1,0,1,3
2016,0,2,64,54,88,50,1,1,1,3
2016,0,4,97,80,97,60,1,1,1,1
2016,0,2,74,86,53,70,5,0,0,2
2016,1,3,97,80,97,40,1,1,1,1
2016,1,3,97,85,70,40,6,1,0,1
2016,0,2,70,70,70,70,1,1,1,1
2016,1,4,50,85,50,97,1,1,1,3
2016,0,4,50,97,50,85,1,1,1,1
2016,0,2,97,90,75,70,2,1,0,1
2016,0,4,70,85,70,85,1,0,1,2
2016,0,4,69,75,66,74,1,1,1,1
2016,0,3,92,97,92,70,1,1,1,1
2016,1,3,70,50,70,60,1,1,1,1
2016,1,4,50,50,50,90,1,0,1,3
2016,1,4,84,85,84,84,1,1,1,3
2016,0,4,NA,NA,NA,NA,6,0,1,3
2016,1,4,50,60,50,51,1,1,1,1
2016,0,4,69,79,72,97,1,1,0,3
2016,0,2,NA,NA,NA,NA,6,0,1,2
2016,0,2,85,85,70,85,1,1,0,3
2016,1,4,50,70,50,80,3,0,1,3
2016,1,2,NA,NA,NA,NA,1,0,1,1
2016,0,4,97,97,97,60,1,1,1,1
2016,0,3,80,83,84,97,1,0,1,2
2016,0,2,61,66,80,78,1,1,1,1
2016,0,3,41,NA,41,97,1,1,1,3
2016,0,2,80,85,90,97,1,0,1,1
2016,1,4,60,50,85,50,3,1,1,3
2016,0,3,NA,NA,NA,NA,5,0,0,2
2016,1,3,NA,NA,NA,NA,3,0,1,3
2016,1,2,NA,NA,NA,NA,1,0,0,1
2016,0,3,70,70,70,85,1,1,1,3
2016,1,2,50,97,50,97,6,1,0,2
2016,1,4,50,50,55,49,5,1,1,1
2016,0,4,70,50,70,85,1,1,1,2
2016,0,3,NA,NA,NA,NA,1,0,0,1
2016,1,3,60,50,70,97,1,1,1,3
2016,1,3,NA,NA,NA,NA,1,0,1,1
2016,0,2,NA,NA,NA,NA,9,0,1,1
2016,1,3,39,51,89,41,1,0,0,3
2016,1,4,NA,NA,NA,NA,1,0,0,1
2016,0,2,NA,NA,NA,NA,2,0,0,1
2016,1,3,NA,NA,NA,NA,1,0,0,3
2016,1,4,85,97,85,97,6,1,1,3
2016,1,3,52,52,71,86,1,1,1,1
2016,1,2,NA,NA,NA,NA,2,0,0,1
2016,0,3,85,97,85,97,1,1,1,3
2016,1,4,70,97,70,60,3,1,1,1
2016,1,4,85,85,70,60,1,1,0,1
2016,1,4,50,25,70,30,1,0,0,2
2016,0,3,70,50,97,70,1,0,0,2
2016,1,3,NA,NA,NA,NA,3,0,1,2
2016,1,4,NA,NA,NA,NA,1,0,0,3
2016,0,3,85,85,97,85,1,1,1,3
2016,0,4,97,97,97,80,1,1,1,1
2016,0,4,97,90,97,65,1,1,1,3
2016,0,4,97,97,0,97,6,1,1,1
2016,0,4,97,97,97,60,1,1,1,1
2016,1,4,50,50,60,85,3,1,1,2
2016,0,2,85,50,85,15,2,1,0,1
2016,0,3,50,97,50,97,1,0,1,2
2016,1,4,85,85,70,60,1,1,1,1
2016,1,3,50,50,50,50,1,1,1,1
2016,0,2,40,50,70,85,1,1,1,1
2016,0,4,97,97,97,69,3,1,1,1
2016,0,2,86,85,88,97,5,1,0,1
2016,1,4,43,58,51,73,1,0,1,1
2016,1,4,70,60,85,60,1,0,0,3
2016,0,4,50,85,50,60,1,1,0,1
2016,0,4,80,90,40,60,1,1,1,1
2016,0,4,45,50,97,85,1,1,1,2
2016,1,2,59,49,85,80,1,1,1,3
2016,1,3,85,68,85,85,3,0,1,2
2016,0,4,NA,NA,NA,NA,5,1,0,3
2016,0,3,50,97,50,97,1,1,1,2
2016,1,3,85,70,97,40,1,1,0,1
2016,1,4,NA,NA,NA,NA,3,0,1,3
2016,1,4,70,70,70,71,1,1,1,1
2016,1,2,96,97,96,77,1,1,0,1
2016,0,4,97,97,97,40,2,0,0,1
2016,1,3,62,95,62,95,1,1,1,3
2016,1,3,70,85,75,80,1,1,1,3
2016,0,3,54,68,50,69,1,0,1,2
2016,0,3,86,51,78,50,2,1,1,1
2016,0,2,85,97,85,97,1,1,1,3
2016,1,2,95,97,85,15,1,1,0,1
2016,1,2,70,97,70,85,1,1,1,3
2016,0,2,94,72,94,69,5,1,1,1
2016,0,4,87,70,97,85,1,1,1,3
2016,0,3,85,75,85,15,1,1,1,2
2016,1,4,85,85,85,70,1,0,0,3
2016,0,4,85,70,85,85,1,1,1,3
2016,0,3,97,86,30,41,2,0,0,1
2016,1,3,85,85,85,97,9,1,0,3
2016,1,3,85,70,85,85,1,1,0,1
2016,1,3,NA,NA,NA,NA,1,0,1,1
2016,0,4,84,92,84,78,1,1,1,3
2016,0,2,97,40,60,50,2,0,0,2
2016,1,4,90,90,90,97,1,1,1,3
2016,0,4,85,70,60,70,1,1,0,1
2016,0,4,85,85,70,97,1,1,1,1
2016,1,4,49,60,80,60,1,1,0,3
2016,1,4,41,40,70,40,1,1,1,2
2016,1,4,61,91,67,90,1,1,1,2
2016,1,4,50,97,50,76,1,1,1,2
2016,0,3,50,85,50,60,1,1,1,3
2016,0,4,97,50,30,40,1,1,0,1
2016,0,2,70,NA,75,85,5,1,1,1
2016,1,2,93,73,70,51,5,1,1,1
2016,1,3,70,85,70,97,6,1,0,3
2016,1,2,91,33,30,43,2,1,0,3
2016,1,3,NA,NA,NA,NA,1,0,1,1
2016,0,3,85,85,85,80,5,1,1,1
2016,1,3,NA,NA,NA,NA,1,0,1,1
2016,1,3,49,75,76,40,5,1,1,1
2016,0,4,59,50,69,70,1,1,1,1
2016,1,3,70,87,88,88,1,1,1,3
2016,1,3,97,NA,85,70,2,1,0,1
2016,0,2,60,52,60,86,3,0,1,2
2016,0,3,60,60,30,60,1,0,0,1
2016,0,4,97,63,45,75,1,1,0,1
2016,0,2,70,50,85,85,1,1,1,3
2016,1,4,40,50,88,46,1,1,1,3
2016,0,2,15,70,97,85,1,1,1,3
2016,0,4,97,71,97,71,1,1,0,1
2016,0,4,70,85,70,85,1,1,0,3
2016,0,3,97,97,80,55,6,1,1,1
2016,0,4,85,60,85,70,2,0,1,1
2016,0,4,NA,NA,NA,NA,1,0,1,1
2016,1,4,85,75,85,75,1,1,1,1
2016,1,4,50,50,50,95,1,1,1,1
2016,1,4,60,85,80,70,1,1,1,3
2016,0,3,40,69,55,72,1,1,0,1
2016,0,4,97,50,97,90,1,0,1,3
2016,1,2,NA,NA,NA,NA,5,0,1,2
2016,1,3,85,61,86,31,6,1,0,1
2016,0,4,50,97,85,97,1,1,1,3
2016,3,4,59,47,62,46,1,1,1,2
2016,0,4,NA,NA,NA,NA,1,0,1,1
2016,1,3,42,50,87,85,1,1,1,3
2016,1,3,70,90,80,90,1,0,0,1
2016,0,2,NA,NA,NA,NA,3,0,1,3
2016,0,3,85,50,85,97,1,1,1,3
2016,1,3,86,71,86,70,1,1,0,1
2016,1,3,50,50,50,70,1,0,1,1
2016,1,0,97,70,97,85,1,1,1,1
2016,1,4,69,NA,71,70,1,1,1,3
2016,1,4,NA,NA,NA,NA,1,0,1,1
2016,1,2,NA,NA,NA,NA,1,0,0,2
2016,0,3,NA,NA,NA,NA,1,0,0,3
2016,1,1,NA,NA,NA,NA,5,0,0,1
2016,0,3,40,52,85,97,1,1,0,3
2016,1,4,60,57,70,70,1,1,0,2
2016,1,3,13,30,97,92,1,1,1,3
2016,0,2,70,80,70,97,1,1,0,1
2016,1,4,70,85,85,60,5,0,1,1
2016,1,2,50,97,56,82,1,1,1,1
2016,0,4,85,84,84,92,1,1,1,3
2016,0,3,48,67,72,86,1,1,1,2
2016,1,4,97,97,97,97,5,1,0,1
2016,1,2,50,70,50,90,1,1,1,1
2016,0,4,85,97,85,70,1,1,0,1
2016,0,4,95,91,95,93,1,1,1,1
2016,1,3,70,70,70,70,1,1,0,1
2016,0,2,50,50,97,75,1,1,0,1
2016,1,3,61,50,51,72,1,1,1,3
2016,0,2,85,97,50,97,5,1,0,1
2016,1,3,86,60,86,85,1,1,1,1
2016,0,2,NA,NA,NA,NA,1,0,0,3
2016,1,4,85,50,85,70,1,1,1,3
2016,1,4,NA,50,NA,85,1,1,0,3
2016,1,4,60,85,60,70,1,1,1,1
2016,0,4,90,90,90,90,1,1,1,3
2016,0,2,70,50,85,97,1,1,1,3
2016,0,3,97,97,97,80,1,1,0,1
2016,0,2,NA,NA,NA,NA,6,0,0,2
2016,0,3,NA,NA,NA,NA,1,1,1,1
2016,0,2,97,0,50,40,2,1,1,1
2016,0,3,NA,NA,NA,NA,1,0,0,2
2016,1,3,70,85,70,85,1,1,1,3
2016,0,2,51,50,51,97,1,0,1,1
2016,0,3,50,60,70,70,1,1,1,1
2016,0,2,70,70,71,85,1,1,1,3
2016,1,3,54,69,51,84,3,1,0,2
2016,0,3,NA,NA,NA,NA,6,0,NA,2
2016,1,4,62,72,61,73,1,1,1,1
2016,0,2,97,97,97,0,2,1,0,1
2016,0,3,57,84,56,84,1,0,1,1
2016,0,4,40,97,70,97,1,1,0,3
2016,1,3,NA,NA,NA,NA,1,0,1,3
2016,0,3,70,85,80,95,6,1,0,3
2016,0,2,60,50,70,70,1,1,1,2
2016,0,4,85,50,85,70,6,0,1,1
2016,0,4,50,85,70,50,1,1,1,3
2016,1,3,52,60,50,61,1,1,0,3
2016,1,4,97,72,97,73,1,1,1,3
2016,1,3,NA,50,NA,86,1,1,1,3
2016,1,4,84,70,71,40,1,1,0,1
2016,0,2,NA,NA,NA,NA,6,0,0,2
2016,1,2,NA,NA,NA,NA,1,0,0,3
2016,0,4,85,60,85,60,5,1,1,3
2016,1,4,70,73,70,69,1,1,0,1
2016,0,2,NA,NA,NA,NA,1,0,0,1
2016,0,3,50,50,70,60,1,1,1,2
2016,1,4,NA,NA,NA,NA,1,0,1,1
2016,0,2,90,90,80,70,1,1,0,1
2016,0,4,60,97,60,40,5,0,1,1
2016,1,2,85,97,85,97,1,1,1,3
2016,1,3,51,40,50,60,2,0,1,2
2016,1,4,NA,NA,NA,NA,1,0,1,1
2016,1,2,NA,NA,NA,NA,1,1,1,1
2016,0,3,NA,NA,NA,NA,1,0,1,3
2016,1,4,50,50,50,70,5,1,0,2
2016,0,4,85,50,50,85,5,1,1,1
2016,1,3,NA,NA,NA,NA,1,0,1,3
2016,0,4,76,77,74,69,5,0,0,1
2016,1,2,72,97,85,2,5,1,0,3
2016,0,3,80,61,85,96,1,1,1,3
2016,0,3,50,70,50,50,5,0,1,2
2016,1,2,70,85,70,40,1,1,1,1
2016,1,2,60,50,86,87,1,1,1,1
2016,0,4,83,95,70,50,1,1,0,1
2016,1,2,50,85,50,60,5,1,1,1
2016,1,3,97,97,97,60,1,1,1,1
2016,1,3,60,60,70,70,1,1,0,2
2016,1,4,60,69,61,84,1,1,1,1
2016,1,4,70,50,60,85,1,1,0,1
2016,0,3,48,50,49,86,1,1,1,3
2016,0,4,85,85,85,97,1,1,1,1
2016,0,3,95,86,50,86,6,0,0,1
2016,0,4,71,60,84,84,1,1,0,3
2016,1,3,60,50,85,85,1,0,0,3
2016,1,4,NA,NA,NA,NA,1,0,1,1
2016,1,2,90,60,60,70,2,1,0,1
2016,1,4,85,95,85,73,1,1,1,1
2016,1,2,97,97,97,70,2,1,0,1
2016,1,3,50,70,60,70,1,1,1,3
2016,1,2,50,50,60,70,1,0,0,1
2016,0,2,85,78,82,73,1,0,1,2
2016,1,4,85,85,85,70,1,1,1,1
2016,0,2,50,0,53,40,2,1,1,1
2016,0,1,88,68,83,74,5,1,0,1
2016,0,3,97,50,97,97,1,1,1,3
2016,0,3,NA,NA,NA,NA,1,0,1,3
2016,0,3,54,68,60,71,1,1,1,3
2016,0,4,70,97,71,85,1,1,1,3
2016,0,2,50,82,52,84,1,0,1,1
2016,1,3,68,65,65,89,1,1,0,3
2016,0,3,85,85,85,85,1,1,0,1
2016,0,2,70,60,70,85,1,1,1,3
2016,0,2,59,51,78,97,1,1,1,3
2016,1,2,50,50,50,0,2,0,0,1
2016,0,3,84,62,45,84,2,1,0,1
2016,0,3,85,70,85,70,1,1,0,2
2016,1,4,59,39,38,97,1,0,1,2
2016,1,4,80,50,80,50,1,1,1,1
2016,0,4,88,85,97,86,1,1,1,3
2016,0,2,NA,NA,NA,NA,1,0,1,3
2016,1,3,33,54,70,82,1,1,1,3
2016,1,3,95,75,95,69,1,1,1,1
2016,0,4,97,97,97,81,1,1,1,1
2016,0,4,70,85,71,70,1,1,1,2
2016,1,4,90,80,90,90,1,1,1,3
2016,0,2,85,97,85,85,1,1,1,1
2016,1,4,50,50,50,97,1,1,0,3
2016,0,3,70,70,40,60,2,1,0,1
2016,0,4,40,97,60,40,1,1,1,1
2016,0,3,85,85,85,97,1,1,0,1
2016,1,4,60,90,60,97,1,1,0,1
2016,0,3,70,50,50,97,3,1,0,1
2016,1,4,85,85,85,90,1,1,1,3
2016,0,4,94,97,21,83,2,1,1,1
2016,1,3,80,50,80,75,5,0,1,1
2016,0,1,50,50,50,60,3,1,0,1
2016,0,2,50,70,70,97,6,1,1,1
2016,1,2,NA,NA,NA,NA,1,0,1,3
2016,1,4,25,75,90,90,1,1,1,1
2016,1,2,86,97,40,70,5,1,1,1
2016,1,4,85,95,85,70,1,1,1,1
2016,1,4,NA,NA,NA,NA,1,0,1,3
2016,1,4,90,97,90,97,1,1,1,2
2016,1,4,30,61,50,70,1,1,1,3
2016,0,4,50,55,50,87,1,1,0,3
2016,1,1,NA,NA,NA,NA,1,0,1,1
2016,0,2,60,57,14,3,5,1,1,1
2016,0,2,92,58,18,94,2,1,0,1
2016,0,4,70,97,85,85,1,1,0,1
2016,1,4,70,95,85,85,1,1,1,3
2016,1,4,85,85,85,97,1,1,1,3
2016,0,2,90,97,47,96,1,1,1,1
2016,1,2,51,51,51,75,1,1,1,2
2016,0,3,NA,60,NA,2,9,1,NA,1
2016,1,4,85,85,85,85,1,1,1,1
2016,1,3,70,85,85,97,1,1,1,3
2016,1,3,NA,NA,NA,NA,1,0,1,3
2016,0,2,NA,NA,NA,NA,1,0,0,3
2016,0,2,NA,NA,NA,NA,5,0,0,2
2016,1,0,NA,NA,NA,NA,9,1,NA,NA
2016,1,4,50,50,50,60,2,0,0,2
2016,0,2,NA,NA,NA,NA,6,0,0,1
2016,0,3,60,60,85,85,1,1,0,3
2016,0,3,60,50,85,85,1,1,1,1
2016,0,3,50,50,50,82,1,1,1,3
2016,1,4,70,85,70,97,1,1,1,3
2016,0,4,60,97,85,50,1,1,1,1
2016,1,3,50,51,61,50,1,0,0,3
2016,0,3,85,50,97,40,1,0,0,3
2016,0,3,10,70,97,97,1,1,0,2
2016,0,3,85,70,97,85,1,1,1,3
2016,1,3,NA,NA,NA,NA,6,0,1,3
2016,1,3,66,71,97,87,1,1,0,2
2016,0,3,71,97,93,97,1,1,1,3
2016,0,4,50,97,50,85,1,1,1,1
2016,1,2,97,97,97,97,1,1,1,1
2016,1,4,52,85,50,85,1,1,0,3
2016,0,4,78,84,70,73,1,1,0,1
2016,1,4,NA,NA,NA,NA,1,1,0,3
2016,1,2,95,50,97,68,1,1,0,2
2016,0,3,70,70,85,97,1,1,1,1
2016,0,3,30,60,85,85,1,1,1,3
2016,1,3,NA,NA,NA,NA,1,1,0,2
2016,0,2,70,70,51,85,2,1,1,1
2016,1,4,70,70,71,86,3,1,1,3
2016,0,4,50,70,35,40,1,1,1,1
2016,0,3,85,85,85,97,2,1,1,1
2016,1,3,70,85,70,85,1,1,1,2
2016,0,4,85,60,85,40,2,0,0,1
2016,0,2,51,97,92,94,1,1,1,3
2016,0,2,52,50,61,40,5,0,0,2
2016,1,4,97,97,97,66,1,1,0,1
2016,1,4,30,50,30,97,1,1,1,3
2016,1,2,60,60,70,97,1,1,0,3
2016,1,3,NA,NA,NA,NA,6,0,1,1
2016,0,4,21,90,97,97,1,1,1,3
2016,0,2,85,70,70,86,2,1,1,1
2016,1,4,78,90,97,85,1,1,0,1
2016,0,3,NA,NA,NA,NA,9,0,0,2
2016,1,2,50,30,50,85,1,1,0,1
2016,1,2,97,61,89,72,2,1,1,1
2016,1,4,50,50,50,90,1,1,1,2
2016,0,3,97,64,97,79,1,1,1,1
2016,0,4,70,85,85,85,1,1,1,1
2016,1,4,80,70,80,97,1,0,1,3
2016,0,3,60,50,60,50,9,1,NA,1
2016,1,3,97,71,97,69,1,1,1,3
2016,1,4,79,95,62,41,1,1,1,1
2016,0,3,NA,NA,NA,NA,2,0,1,1
2016,1,3,50,50,50,70,5,0,0,2
2016,1,4,73,42,63,17,1,1,1,1
2016,0,3,85,70,97,70,1,0,0,1
2016,0,4,NA,NA,NA,NA,1,0,0,3
2016,1,4,NA,NA,NA,NA,1,0,1,2
2016,0,3,41,97,86,97,1,1,1,1
2016,0,3,85,97,97,97,1,0,1,3
2016,0,4,50,50,50,85,1,1,0,1
2016,1,3,50,50,50,50,1,1,1,2
2016,0,4,65,97,70,60,1,1,1,1
2016,0,3,85,51,85,90,1,1,1,3
2016,1,4,60,61,70,50,1,1,1,1
2016,1,4,NA,NA,NA,NA,1,0,1,1
2016,0,2,30,50,40,97,1,0,0,3
2016,1,2,NA,NA,NA,NA,2,1,1,1
2016,0,3,97,97,97,97,2,1,1,1
2016,0,3,50,50,50,80,1,0,1,3
2016,0,4,85,85,85,97,1,1,1,1
2016,0,2,50,72,70,83,1,1,0,3
2016,1,4,97,97,96,85,1,1,1,3
2016,1,4,50,67,50,66,1,1,1,3
2016,1,4,85,97,85,85,1,1,1,1
2016,0,4,50,62,85,60,1,1,1,1
2016,0,3,97,71,30,40,2,1,0,1
2016,1,3,50,50,50,85,1,1,1,1
2016,1,3,67,69,70,73,1,1,0,1
2016,0,3,50,50,50,70,1,1,1,2
2016,0,3,85,85,85,85,1,1,1,3
2016,0,4,90,84,91,77,1,1,0,1
2016,1,3,85,97,97,85,5,0,0,1
2016,1,3,85,85,85,85,1,1,0,1
2016,1,3,40,85,60,85,1,1,1,3
2016,1,2,51,52,71,97,1,1,1,3
2016,0,4,82,51,85,85,1,1,0,1
2016,1,4,NA,NA,NA,NA,1,0,1,2
2016,0,3,71,71,85,97,1,1,1,3
2016,1,3,97,70,97,89,1,1,1,3
2016,1,3,40,97,97,97,1,1,1,3
2016,1,2,86,17,69,61,5,0,0,2
2016,1,2,52,52,84,52,1,1,1,1
2016,0,4,85,94,85,80,1,1,0,1
2016,1,3,85,60,70,60,5,0,0,2
2016,1,4,50,50,50,50,3,1,1,1
2016,0,4,85,60,85,70,1,1,0,1
2016,0,3,81,48,83,92,1,1,0,2
2016,1,3,77,88,62,76,1,1,1,1
2016,0,2,97,97,97,9,1,0,1,3
2016,1,4,66,85,66,97,1,1,1,3
2016,1,3,NA,NA,NA,NA,1,0,0,1
2016,0,3,70,70,70,70,1,1,1,1
2016,0,3,97,70,70,40,6,1,1,1
2016,0,3,60,85,85,10,5,0,0,1
2016,1,4,70,97,75,75,1,1,0,1
2016,0,2,61,66,75,84,1,0,1,2
2016,1,2,NA,NA,NA,NA,5,0,1,1
2016,0,4,90,85,90,40,1,0,0,1
2016,0,4,71,86,82,93,1,1,1,3
2016,0,3,69,97,88,97,1,1,1,3
2016,0,4,30,0,60,60,1,1,1,3
2016,1,2,60,50,50,60,5,0,0,2
2016,0,4,70,85,70,85,6,1,1,1
2016,1,4,NA,NA,NA,NA,1,0,1,3
2016,1,4,80,60,65,80,1,0,1,3
2016,1,3,50,51,50,70,1,1,1,1
2016,1,3,50,84,50,85,1,1,1,1
2016,0,3,97,50,97,85,1,1,1,1
2016,1,4,50,97,50,97,1,1,1,3
2016,1,3,83,50,42,85,1,0,0,3
2016,0,4,85,50,90,90,1,1,0,3
2016,1,2,81,85,89,97,1,0,1,1
2016,0,2,51,93,53,97,1,1,0,1
2016,0,2,70,97,70,70,1,1,1,1
2016,1,4,70,50,80,97,3,1,1,1
2016,0,4,50,97,50,85,1,1,1,1
2016,0,3,NA,NA,NA,NA,2,0,0,1
2016,0,3,NA,NA,NA,NA,1,0,1,1
2016,1,4,NA,NA,NA,NA,1,0,1,1
2016,1,3,30,48,88,91,1,0,0,3
2016,0,3,50,50,50,85,1,0,0,3
2016,0,4,70,50,97,97,1,1,0,2
2016,0,4,60,85,60,97,1,1,1,1
2016,1,4,50,50,50,97,1,1,1,3
2016,0,4,85,70,70,40,2,1,1,1
2016,0,3,97,50,97,40,2,1,0,1
2016,0,3,50,50,50,97,6,1,0,1
2016,0,3,85,97,85,97,1,1,0,1
2016,0,3,71,85,71,85,1,0,0,2
2016,0,3,52,70,52,97,1,1,0,3
2016,1,3,51,50,50,94,1,1,1,3
2016,0,2,97,0,40,40,2,0,0,1
2016,0,4,97,97,97,69,1,0,0,1
2016,1,4,85,85,85,50,1,1,1,1
2016,1,2,NA,NA,NA,NA,1,0,1,2
2016,0,4,55,52,56,61,9,1,NA,1
2016,0,3,30,85,85,85,1,1,1,3
2016,1,3,50,97,50,97,1,0,1,3
2016,1,3,50,48,70,81,1,1,0,3
2016,1,4,50,70,70,97,1,0,1,3
2016,0,4,75,97,75,70,1,1,1,1
2016,1,3,82,85,75,50,2,1,1,1
2016,1,3,70,70,70,60,1,1,0,3
2016,1,2,70,51,71,31,5,1,0,2
2016,0,3,85,85,83,70,1,1,1,3
2016,1,4,66,97,70,97,1,1,0,1
2016,0,4,85,85,85,60,1,1,1,1
2016,0,4,85,70,89,90,1,1,0,1
2016,0,3,50,50,50,70,1,0,1,1
2016,1,4,50,55,50,60,1,0,1,3
2016,1,2,NA,NA,NA,NA,1,0,0,1
2016,1,4,60,80,60,83,1,0,1,3
2016,0,2,96,50,0,92,1,1,1,3
2016,0,2,50,85,50,97,1,1,1,1
2016,0,4,60,97,97,85,1,1,0,3
2016,1,4,57,50,80,52,1,1,1,3
2016,0,4,70,85,70,15,1,1,1,1
2016,0,4,97,70,97,85,5,1,0,3
2016,1,3,85,0,74,60,1,1,0,3
2016,1,3,53,55,64,54,5,0,1,1
2016,1,2,50,54,50,51,6,0,0,2
2016,0,4,NA,NA,NA,NA,5,0,0,1
2016,1,4,75,85,80,95,1,1,1,1
2016,0,2,85,85,70,40,2,0,0,2
2016,1,2,50,50,50,50,6,1,1,3
2016,1,4,70,70,70,95,1,1,1,3
2016,1,2,50,97,69,70,2,0,0,2
2016,0,4,NA,NA,NA,NA,1,0,0,3
2016,0,2,40,50,40,60,1,0,0,3
2016,0,4,50,51,50,97,1,0,0,3
2016,0,4,69,68,50,15,2,1,0,1
